Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Header (product.metafields.custom.header),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Warmth level (product.metafields.shopify.warmth-level),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Norway,Price / Norway,Compare At Price / Norway,Included / European Union,Price / European Union,Compare At Price / European Union,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / United States,Price / United States,Compare At Price / United States,Status
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Queen,,,Soft,,,,,PIL-500-QUN-SFT,0.0,,0,deny,manual,355.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Queen,,,Medium,,,,,PIL-500-QUN-MED,0.0,,0,deny,manual,380.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,Queen,,,Firm,,,,,PIL-500-QUN-FRM,0.0,,0,deny,manual,420.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,King,,,Soft,,,,,PIL-500-KNG-SFT,0.0,,0,deny,manual,415.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,King,,,Medium,,,,,PIL-500-KNG-MED,0.0,,0,deny,manual,460.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-60-down-pillows-fill-power-500,,,,,,,,,King,,,Firm,,,,,PIL-500-KNG-FRM,0.0,,0,deny,manual,500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,"European White Goose, 90% Down Duvet, Fill Power 755","<p>European White Goose, 90% down and 10% feathers, fill power 755 (EU).</p>
<p>Greatly exceeds the worldwide threshold for luxury at 600-700 fill power (EU).</p>
<p>Large and airy down clusters with good density and ability to trap air between the fibres for insulation and breathability.</p>
<p>Available in Summer, All-year, Winter and Polar and therefore suitable for all climates and all possible personal preferences. Can also be tailor-made to individual tastes. Each duvet is made to order with a three week lead time.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Duvets,"Duvets, Premium Collection, Top Picks",true,Size,Single,,Weight,Summer,,,,,DVT-755-SNG-SUM,0.0,,0,deny,manual,975.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/classic-down-duvets.jpg?v=1787653729,1,755 fill power european white goose down duvet collection hero image,false,Classic Goose Down Duvet | Fill Power 755 | Norvegr,"Classic Collection 90% European White Goose down duvet, fill power 755. Luxurious warmth and breathability for every climate. All sizes. Made to order.",,single; double; king; twin; queen; california-king; twin-xl,other,white,,lightweight-summer; medium-all-season; extra-warm; warm-winter,,,,,,kg,,,true,,,true,,,true,,,true,,,active
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Single,,,All Year,,,,,DVT-755-SNG-ALY,0.0,,0,deny,manual,1125.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_27_Packaging_023.jpg?v=1786100425,2,Norvegr packaging for 755 fill power European White Goose down duvet,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Single,,,Winter,,,,,DVT-755-SNG-WIN,0.0,,0,deny,manual,1420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_32_Rolled_Up_Duvet_009-1.Classic-2048x1366.jpg?v=1786100424,3,Rolled 755 fill power European White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Single,,,Polar,,,,,DVT-755-SNG-POL,0.0,,0,deny,manual,1825.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_37_Rolled_up_Duvet_091-copy-3.Classic-2048x1366.jpg?v=1786100425,4,Rolled 755 fill power European White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Double,,,Summer,,,,,DVT-755-DBL-SUM,0.0,,0,deny,manual,1300.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_42_Rolled_up_Duvet_106.Classic-2048x1366.jpg?v=1786100425,5,Rolled 755 fill power European White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Double,,,All Year,,,,,DVT-755-DBL-ALY,0.0,,0,deny,manual,1505.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_74_Rolled_up_Duvet_112.Classic-scaled.jpg?v=1786100425,6,Rolled 755 fill power European White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Double,,,Winter,,,,,DVT-755-DBL-WIN,0.0,,0,deny,manual,1925.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Double,,,Polar,,,,,DVT-755-DBL-POL,0.0,,0,deny,manual,2515.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Superking,,,Summer,,,,,DVT-755-SKG-SUM,0.0,,0,deny,manual,1725.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Superking,,,All Year,,,,,DVT-755-SKG-ALY,0.0,,0,deny,manual,1995.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Superking,,,Winter,,,,,DVT-755-SKG-WIN,0.0,,0,deny,manual,2540.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Superking,,,Polar,,,,,DVT-755-SKG-POL,0.0,,0,deny,manual,3390.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Superking Extra Long,,,Summer,,,,,DVT-755-SKX-SUM,0.0,,0,deny,manual,1880.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Superking Extra Long,,,All Year,,,,,DVT-755-SKX-ALY,0.0,,0,deny,manual,2150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Superking Extra Long,,,Winter,,,,,DVT-755-SKX-WIN,0.0,,0,deny,manual,2700.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Superking Extra Long,,,Polar,,,,,DVT-755-SKX-POL,0.0,,0,deny,manual,3680.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Emperor,,,Summer,,,,,DVT-755-EMP-SUM,0.0,,0,deny,manual,2255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Emperor,,,All Year,,,,,DVT-755-EMP-ALY,0.0,,0,deny,manual,2570.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Emperor,,,Winter,,,,,DVT-755-EMP-WIN,0.0,,0,deny,manual,3190.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Emperor,,,Polar,,,,,DVT-755-EMP-POL,0.0,,0,deny,manual,4400.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Alaskan King,,,Summer,,,,,DVT-755-ALK-SUM,0.0,,0,deny,manual,3915.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Alaskan King,,,All Year,,,,,DVT-755-ALK-ALY,0.0,,0,deny,manual,4565.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Alaskan King,,,Winter,,,,,DVT-755-ALK-WIN,0.0,,0,deny,manual,6035.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Alaskan King,,,Polar,,,,,DVT-755-ALK-POL,0.0,,0,deny,manual,8965.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Full,,,Summer,,,,,DVT-755-FUL-SUM,0.0,,0,deny,manual,1475.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Full,,,All Year,,,,,DVT-755-FUL-ALY,0.0,,0,deny,manual,1695.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Full,,,Winter,,,,,DVT-755-FUL-WIN,0.0,,0,deny,manual,2160.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Full,,,Polar,,,,,DVT-755-FUL-POL,0.0,,0,deny,manual,2765.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Twin,,,Summer,,,,,DVT-755-TWN-SUM,0.0,,0,deny,manual,1275.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Twin,,,All Year,,,,,DVT-755-TWN-ALY,0.0,,0,deny,manual,1450.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Twin,,,Winter,,,,,DVT-755-TWN-WIN,0.0,,0,deny,manual,1760.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Twin,,,Polar,,,,,DVT-755-TWN-POL,0.0,,0,deny,manual,2115.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Queen,,,Summer,,,,,DVT-755-QUN-SUM,0.0,,0,deny,manual,1675.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Queen,,,All Year,,,,,DVT-755-QUN-ALY,0.0,,0,deny,manual,1910.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Queen,,,Winter,,,,,DVT-755-QUN-WIN,0.0,,0,deny,manual,2385.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Queen,,,Polar,,,,,DVT-755-QUN-POL,0.0,,0,deny,manual,3200.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,XL Twin,,,Summer,,,,,DVT-755-XLT-SUM,0.0,,0,deny,manual,1400.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,XL Twin,,,All Year,,,,,DVT-755-XLT-ALY,0.0,,0,deny,manual,1610.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,XL Twin,,,Winter,,,,,DVT-755-XLT-WIN,0.0,,0,deny,manual,1975.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,XL Twin,,,Polar,,,,,DVT-755-XLT-POL,0.0,,0,deny,manual,2670.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,California King,,,Summer,,,,,DVT-755-CAK-SUM,0.0,,0,deny,manual,1880.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,California King,,,All Year,,,,,DVT-755-CAK-ALY,0.0,,0,deny,manual,2150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,California King,,,Winter,,,,,DVT-755-CAK-WIN,0.0,,0,deny,manual,2700.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,California King,,,Polar,,,,,DVT-755-CAK-POL,0.0,,0,deny,manual,3680.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,King,,,Summer,,,,,DVT-755-KNG-SUM,0.0,,0,deny,manual,1535.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,King,,,All Year,,,,,DVT-755-KNG-ALY,0.0,,0,deny,manual,1770.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,King,,,Winter,,,,,DVT-755-KNG-WIN,0.0,,0,deny,manual,2240.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,King,,,Polar,,,,,DVT-755-KNG-POL,0.0,,0,deny,manual,2930.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Imperial King,,,Summer,,,,,DVT-755-IMK-SUM,0.0,,0,deny,manual,2255.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Imperial King,,,All Year,,,,,DVT-755-IMK-ALY,0.0,,0,deny,manual,2570.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Imperial King,,,Winter,,,,,DVT-755-IMK-WIN,0.0,,0,deny,manual,3190.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Imperial King,,,Polar,,,,,DVT-755-IMK-POL,0.0,,0,deny,manual,4400.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,"European White Goose, 90% Down Pillows, Fill Power 625","<p>European White Goose down, 90% down and 10% feathers. Fill power 625 (EU).</p>
<p>Each size is available in soft, medium and firm versions.</p>
<p>The price is per single pillow. Each pillow is made to order with a three week lead time.</p>
<p>These are exactly in the middle of our firmness scale and offer a blend of support, bounce and softness. This is the optimal collection for those desiring the best of both worlds – softness and firmness. The small, soft feathers never poke out of the pillow.</p>
<p>We recommend to ship the pillow back to us every five years for complete &lt;a href=""https://stage.norvegr.com/lifetime-products/""&gt;restoration&lt;/a&gt;. The down inside these pillows is very durable and can be restored up to four times without the quality decreasing – thereby lasting at least 25 years if maintained properly. The restoration cost is the retail price at the time of restoration, divided by four. Shipping back and forth is extra, but thanks to a generous discount with our courier, costs are modest. We will gladly help arrange your product’s return to make the process as effortless as possible for you.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillows,"Classic Collection, Pillows",true,Size,Boudoir XL,,Firmness,Soft,,,,,PIL-625-BDX-SFT,0.0,,0,deny,manual,215.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_4_european-goose-100-down-pillows.jpg?v=1787913007,1,European White Goose down pillow collection hero image,false,Classic Goose Down Pillows | Fill Power 625 | Norvegr,"Classic Collection 90% goose down pillows, fill power 625. Perfect balance of support, bounce and softness. Soft, medium and firm.",,,,,,,,,,,,kg,,,true,,,true,,,true,,,true,,,active
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Boudoir XL,,,Medium,,,,,PIL-625-BDX-MED,0.0,,0,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_54_Pillow_079-scaled.jpg?v=1787913007,2,500 fill power european white goose down pillow on bed,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Boudoir XL,,,Firm,,,,,PIL-625-BDX-FRM,0.0,,0,deny,manual,290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_53_Pillow_044-scaled.jpg?v=1787913007,3,500 fill power european white goose down pillow on bed,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Boudoir,,,Soft,,,,,PIL-625-BDR-SFT,0.0,,0,deny,manual,175.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_33_Pillow_Down_005-Premium.jpg?v=1787913007,4,Close-up of down fill in 500 fill power European White Goose down pillow,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Boudoir,,,Medium,,,,,PIL-625-BDR-MED,0.0,,0,deny,manual,200.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Boudoir,,,Firm,,,,,PIL-625-BDR-FRM,0.0,,0,deny,manual,235.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Standard,,,Soft,,,,,PIL-625-STD-SFT,0.0,,0,deny,manual,395.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Standard,,,Medium,,,,,PIL-625-STD-MED,0.0,,0,deny,manual,445.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Standard,,,Firm,,,,,PIL-625-STD-FRM,0.0,,0,deny,manual,495.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Euro/Square,,,Soft,,,,,PIL-625-EUR-SFT,0.0,,0,deny,manual,500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Euro/Square,,,Medium,,,,,PIL-625-EUR-MED,0.0,,0,deny,manual,565.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Euro/Square,,,Firm,,,,,PIL-625-EUR-FRM,0.0,,0,deny,manual,625.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Queen,,,Soft,,,,,PIL-625-QUN-SFT,0.0,,0,deny,manual,395.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Queen,,,Medium,,,,,PIL-625-QUN-MED,0.0,,0,deny,manual,445.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,Queen,,,Firm,,,,,PIL-625-QUN-FRM,0.0,,0,deny,manual,495.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,King,,,Soft,,,,,PIL-625-KNG-SFT,0.0,,0,deny,manual,500.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,King,,,Medium,,,,,PIL-625-KNG-MED,0.0,,0,deny,manual,565.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
european-white-goose-90-down-pillows-fill-power-625,,,,,,,,,King,,,Firm,,,,,PIL-625-KNG-FRM,0.0,,0,deny,manual,625.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
luxury-egyptian-cotton-flat-bottom-sheets,Luxury Egyptian Cotton Flat Bottom Sheets,"<p>Made in Italy<br>100 % Egyptian long-staple cotton<br>Satin weave<br>Single thread/ply<br>300 thread count</p>
<p>What makes this bed linen so luxurious?<br>Our flat bottom sheets are woven in wonderfully soft and shiny satin. This 100% Egyptian cotton sateen is made of 300 thread count, which gives a superbly luxurious appeal and a silky soft feel against your skin. The thread count is carefully selected to complement the insulating and breathing capabilities of our down duvets and pillows.</p>
<p>Care of this product:<br>– Machine wash with warm water on a gentle cycle.<br>– Do not use bleach (bleaching may weaken fabric and cause yellowing).<br>– Do not use fabric softener.<br>– Wash dark colors separately.<br>– Tumble dry on low heat.<br>– Remove while still damp.<br>– Iron on “cotton” setting to regain luster and sheen.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Bed Sheets > Flat Sheets,Bed Linen,Bed Linen,true,Size,"180 x 290cm (71"" x 114"")",,,,,,,,LIN-SHT-180X290,0.0,,0,deny,manual,151.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_4_luxury-bed-linen-sheets.jpg?v=1787918531,1,Luxury Egyptian cotton flat bottom sheets on bed,false,Luxury Egyptian Cotton Flat Sheets | 300 TC | Norvegr,"Italian-woven 300 thread count Egyptian cotton flat sheets. Satin weave, silky soft finish. Designed to complement Norvegr down bedding.",,,,,,,,,,,,kg,,,true,,,true,,,true,,,true,,,active
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"240 x 290cm (95"" x 114"")",,,,,,,,LIN-SHT-240X290,0.0,,0,deny,manual,179.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_28_linen.jpg?v=1787918531,2,Norvegr luxury Egyptian cotton bed linen,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"270 x 290cm (106"" x 114"")",,,,,,,,LIN-SHT-270X290,0.0,,0,deny,manual,203.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"300 x 290 cm (118"" x 114"")",,,,,,,,LIN-SHT-300X290,0.0,,0,deny,manual,217.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,
luxury-travel-bedding-set-with-leather-holdall,Luxury Travel Bedding Set with Leather Holdall,"<p>Outer: calfhide leather holdall in black (powder coated black hardware), navy (nickel hardware) or tan (nickel hardware).</p>
<p>Inner: 100 % goose down duvet and pillow, covered with 400 thread count cotton sateen bed linen.</p>
<p>Duvet and duvet cover: 140 x 200 cm (55″ x 79″), pillow and pillowcase: 50 x 70 cm (20″ x 28″).</p>
<p>Our travel bedding set was inspired by a combination of the often seen travel pillow, plus several of our trusted customers saying that they missed the comforts of their Norvegr duvet and pillow while they were away from home.</p>
<p>What does the travel bedding set include?<br>Each set includes a single summer down duvet and medium fill pillow – both from our Classic Collection – as well as a super soft all white Egyptian cotton satin duvet cover and pillowcase, thread count 400.</p>
<p>Everything packs down tidily within a sleek holdall in supple leather, which is available in black, navy or tan.</p>
<p>What makes this travel bedding set so luxurious?<br>As always, the Norvegr signature manufacturing process is channel constructed duvets, combined with the best qualities of pure down, without feathers.</p>
<p>Using only the finest materials available, the result is an ultra light duvet that naturally regulates moisture and temperature.</p>
<p>The Travel Bedding Set was developed as an excellent travel companion. An elite travel essential for the jetsetter, camper or festival goer.</p>
<p>May we help you? Please click here to find out our contact information. We will then get back to you with our recommendations, according to the information that you give us.</p>
<p>Or, for bespoke or made-to-measure duvets, please do get in touch.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Bedding Sets,Travel Sets,Travel Sets,true,Colour,Black,,,,,,,,TRV-SET-BLK,0.0,,0,deny,manual,2350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_20_travel-sets-1024x765.jpg?v=1787918839,1,Luxury travel bedding set with goose down duvet and pillow,false,Luxury Travel Bedding Set | Leather Holdall | Norvegr,"Goose down travel bedding set in a calfhide leather holdall. Includes duvet, pillow and cotton sateen linen. Black, navy or tan.",,double,,black; brown; navy,leather; cotton; satin,,,,,,,kg,,,true,,,true,,,true,,,true,,,active
